item_id,order_id,product_name,category,quantity,price_per_unit
5438,1199,AirPods,Electronics,3,11260.47
5439,1583,Headphones,Electronics,2,40565.04
5440,2915,Mic,Electronics,1,27666.11
5441,3039,Power Bank,Electronics,1,29294.62
5442,110,Tablet,Electronics,2,48592.86
5443,4805,Hard Disk,Electronics,3,3596.99
5444,3725,Laptop,Electronics,3,58683.45
5445,3675,Headphones,Electronics,2,49732.75
5446,371,TV,Electronics,2,22538.07
5447,4891,Keyboard,Electronics,2,56068.85
5448,4310,Router,Electronics,2,3146.71
5449,1310,SSD,Electronics,2,27875.33
5450,2158,Mouse,Electronics,2,47985.3
5451,1179,AirPods,Electronics,3,58409.08
5452,4055,Hard Disk,Electronics,1,46150.9
5453,1223,Camera,Electronics,1,5074.12
5454,475,Backpack,Electronics,3,27836.12
5455,3000,Router,Electronics,1,3090.92
5456,4415,Monitor,Electronics,1,50802.01
5457,132,Monitor,Electronics,3,29805.01
5458,3813,Mobile,Electronics,2,45593.08
5459,2358,Hard Disk,Electronics,1,43245.0
5460,4794,Headphones,Electronics,1,26828.84
5461,388,Headphones,Electronics,3,16212.04
5462,521,Backpack,Electronics,2,41639.33
5463,3381,Headphones,Electronics,1,37073.73
5464,280,Mobile,Electronics,3,10954.91
5465,2948,SSD,Electronics,2,22185.47
5466,4069,Mic,Electronics,3,57425.9
5467,2947,Tablet,Electronics,2,19584.6
5468,3978,TV,Electronics,1,47330.24
5469,1504,Mouse,Electronics,3,15564.71
5470,1134,AirPods,Electronics,3,58292.74
5471,2516,Mobile,Electronics,3,22586.41
5472,2699,Camera,Electronics,3,55728.64
5473,2070,Mouse,Electronics,2,18854.44
5474,1648,AirPods,Electronics,2,19488.55
5475,4208,Keyboard,Electronics,3,48211.16
5476,625,Laptop,Electronics,3,5815.01
5477,2861,Keyboard,Electronics,3,18892.39
5478,3432,Charger,Electronics,3,59282.32
5479,3342,TV,Electronics,1,53735.27
5480,4175,VR Headset,Electronics,3,21981.26
5481,2345,Hard Disk,Electronics,3,3152.24
5482,2309,Monitor,Electronics,2,3406.02
5483,3015,Charger,Electronics,1,4953.7
5484,2293,Headphones,Electronics,1,58002.54
5485,4880,Power Bank,Electronics,2,54122.74
5486,961,Backpack,Electronics,2,26719.64
5487,2083,Smartwatch,Electronics,1,35679.75
5488,234,Mobile,Electronics,1,7902.55
5489,2948,VR Headset,Electronics,1,22373.65
5490,2750,Tablet,Electronics,1,14828.5
5491,4375,Monitor,Electronics,3,27834.16
5492,1184,Mobile,Electronics,3,3041.62
5493,1429,TV,Electronics,3,4056.34
5494,807,Camera,Electronics,2,55856.78
5495,69,Mobile,Electronics,3,41180.26
5496,1114,TV,Electronics,1,37205.68
5497,4635,Headphones,Electronics,2,25947.06
5498,2496,Mic,Electronics,1,56183.68
5499,2975,Charger,Electronics,2,51453.31
5500,633,Router,Electronics,2,45779.44
5501,520,Speaker,Electronics,3,23077.76
5502,1412,Mouse,Electronics,1,4643.8
5503,1994,Keyboard,Electronics,2,35263.07
5504,2989,SSD,Electronics,1,45405.99
5505,4011,Mouse,Electronics,3,15646.62
5506,4594,Router,Electronics,3,19845.48
5507,2172,VR Headset,Electronics,2,56905.67
5508,2786,Camera,Electronics,3,44171.69
5509,1128,Mic,Electronics,2,17525.84
5510,395,Power Bank,Electronics,1,30414.95
5511,3379,Hard Disk,Electronics,3,30562.17
5512,2444,TV,Electronics,3,52464.44
5513,4437,Mouse,Electronics,1,51940.96
5514,4364,Mouse,Electronics,1,3729.7
5515,4828,Keyboard,Electronics,1,10352.92
5516,2238,Mouse,Electronics,2,48336.32
5517,2367,Router,Electronics,1,25031.54
5518,215,Monitor,Electronics,2,39397.99
5519,47,Mobile,Electronics,2,54484.13
5520,4311,VR Headset,Electronics,2,30997.89
5521,4284,Charger,Electronics,3,26324.59
5522,942,Mouse,Electronics,2,33423.82
5523,4500,Backpack,Electronics,2,39538.43
5524,4916,Charger,Electronics,1,14378.22
5525,3760,Mobile,Electronics,2,33988.96
5526,2777,Mouse,Electronics,3,58404.95
5527,397,Mobile,Electronics,3,50239.96
5528,457,SSD,Electronics,1,37615.42
5529,1554,Hard Disk,Electronics,2,13706.73
5530,4552,Smartwatch,Electronics,2,32565.31
5531,4186,TV,Electronics,2,30345.14
5532,317,Router,Electronics,2,30472.3
5533,887,Power Bank,Electronics,3,3970.55
5534,4286,Speaker,Electronics,3,30649.26
5535,622,Power Bank,Electronics,3,4748.13
5536,4994,Smartwatch,Electronics,1,18352.07
5537,3720,Mobile,Electronics,3,36606.36
5538,3076,Mouse,Electronics,2,52350.79
5539,3169,Mic,Electronics,2,38888.54
5540,2843,Keyboard,Electronics,3,38269.92
5541,3405,Keyboard,Electronics,3,5753.28
5542,76,VR Headset,Electronics,1,40929.55
5543,2324,Power Bank,Electronics,2,5671.34
5544,2227,Router,Electronics,2,31226.29
5545,928,Mobile,Electronics,3,8039.96
5546,971,Speaker,Electronics,1,26891.86
5547,4204,Mobile,Electronics,3,38877.31
5548,2228,SSD,Electronics,2,27384.46
5549,1896,Tablet,Electronics,3,35220.96
5550,2059,Power Bank,Electronics,2,27569.68
5551,4477,Hard Disk,Electronics,2,29383.83
5552,3480,Mic,Electronics,3,8289.47
5553,2030,Monitor,Electronics,2,2752.89
5554,1804,Camera,Electronics,1,35285.32
5555,3570,Speaker,Electronics,3,25889.51
5556,1513,Monitor,Electronics,1,49847.3
5557,2805,AirPods,Electronics,3,32489.05
5558,811,Tablet,Electronics,1,17049.99
5559,4030,Monitor,Electronics,2,30544.32
5560,988,Laptop,Electronics,1,34300.41
5561,1740,Monitor,Electronics,1,50858.55
5562,1070,Camera,Electronics,3,50062.22
5563,1099,TV,Electronics,2,27079.11
5564,961,Charger,Electronics,2,31350.35
5565,2387,Hard Disk,Electronics,2,43850.85
5566,4574,SSD,Electronics,1,43167.12
5567,254,Laptop,Electronics,3,13946.81
5568,470,Backpack,Electronics,2,42645.11
5569,480,Power Bank,Electronics,2,19109.33
5570,3476,Smartwatch,Electronics,3,13066.26
5571,4263,Laptop,Electronics,1,23311.56
5572,1454,Laptop,Electronics,3,24356.47
5573,4112,Smartwatch,Electronics,3,26483.99
5574,2769,Router,Electronics,2,11405.28
5575,71,Tablet,Electronics,1,23700.01
5576,2214,Speaker,Electronics,3,47887.28
5577,2306,Mobile,Electronics,3,11710.43
5578,1285,VR Headset,Electronics,1,30091.69
5579,2711,Router,Electronics,3,17776.08
5580,1866,Monitor,Electronics,1,58393.83
5581,4952,Backpack,Electronics,3,21798.75
5582,4934,SSD,Electronics,1,43093.33
5583,4145,Smartwatch,Electronics,1,19493.59
5584,4689,Smartwatch,Electronics,3,32287.88
5585,697,AirPods,Electronics,1,1919.2
5586,528,Mic,Electronics,3,7344.39
5587,3788,SSD,Electronics,3,46871.26
5588,47,Power Bank,Electronics,3,22714.26
5589,2454,Router,Electronics,1,37974.75
5590,3247,Monitor,Electronics,3,4445.75
5591,971,Camera,Electronics,3,30913.58
5592,1294,Keyboard,Electronics,3,55628.82
5593,3181,Keyboard,Electronics,3,18621.69
5594,1943,Speaker,Electronics,2,9088.35
5595,4872,Camera,Electronics,3,3950.32
5596,4159,Hard Disk,Electronics,2,44805.81
5597,4162,Mobile,Electronics,3,34812.51
5598,3831,Camera,Electronics,2,405.87
5599,984,Mobile,Electronics,3,15623.36
5600,3293,Power Bank,Electronics,3,51611.62
5601,1786,SSD,Electronics,2,17564.61
5602,2209,VR Headset,Electronics,2,47350.76
5603,1463,SSD,Electronics,2,27062.12
5604,2000,Power Bank,Electronics,3,53340.61
5605,3549,Mobile,Electronics,3,45126.59
5606,4207,Power Bank,Electronics,2,15290.61
5607,114,Headphones,Electronics,3,32793.83
5608,866,VR Headset,Electronics,1,55046.74
5609,2045,AirPods,Electronics,2,48472.7
5610,1448,Smartwatch,Electronics,2,19553.94
5611,4785,Camera,Electronics,2,52545.33
5612,4838,Hard Disk,Electronics,3,9535.65
5613,4872,Tablet,Electronics,1,31901.04
5614,4647,Keyboard,Electronics,1,9340.12
5615,4687,Monitor,Electronics,2,50264.57
5616,4453,AirPods,Electronics,3,31726.79
5617,1130,VR Headset,Electronics,2,2072.9
5618,3465,Charger,Electronics,3,45445.69
5619,771,VR Headset,Electronics,2,35886.75
5620,1066,Power Bank,Electronics,3,1978.53
5621,2393,Mobile,Electronics,1,52184.34
5622,1653,Smartwatch,Electronics,3,39382.34
5623,3245,VR Headset,Electronics,2,17796.84
5624,1932,Keyboard,Electronics,2,30041.92
5625,1509,TV,Electronics,2,21605.98
5626,4048,Monitor,Electronics,1,11857.86
5627,2003,Monitor,Electronics,2,58656.05
5628,2960,TV,Electronics,2,18953.85
5629,4619,Speaker,Electronics,3,6729.2
5630,1339,Camera,Electronics,2,21320.86
5631,1369,Monitor,Electronics,1,25895.27
5632,4298,Router,Electronics,3,41157.89
5633,1499,SSD,Electronics,3,40340.57
5634,4262,VR Headset,Electronics,3,39858.39
5635,4014,Monitor,Electronics,1,59914.62
5636,1908,Mouse,Electronics,3,1576.24
5637,2812,Mobile,Electronics,3,38082.88
5638,4199,Hard Disk,Electronics,3,59536.74
5639,2417,Mouse,Electronics,2,21635.85
5640,4816,Mobile,Electronics,1,9865.73
5641,594,Mobile,Electronics,3,1447.49
5642,3567,TV,Electronics,1,22900.35
5643,2542,Tablet,Electronics,2,29160.98
5644,3097,SSD,Electronics,1,38111.61
5645,4969,Headphones,Electronics,2,4863.98
5646,1092,Camera,Electronics,2,34011.32
5647,1825,AirPods,Electronics,3,1878.23
5648,392,Headphones,Electronics,1,31637.12
5649,4528,Headphones,Electronics,1,46806.95
5650,270,AirPods,Electronics,3,34056.3
5651,3121,Speaker,Electronics,2,47680.38
5652,2514,Router,Electronics,2,30676.18
5653,3110,Camera,Electronics,3,52745.46
5654,2104,Camera,Electronics,3,32062.26
5655,130,Monitor,Electronics,1,39891.65
5656,2448,TV,Electronics,3,51564.51
5657,2028,Monitor,Electronics,2,45328.67
5658,584,Router,Electronics,3,361.02
5659,4236,SSD,Electronics,1,50351.25
5660,3789,Speaker,Electronics,1,20755.36
5661,320,Mic,Electronics,2,13296.96
5662,4981,Hard Disk,Electronics,2,11650.02
5663,3119,SSD,Electronics,2,57420.95
5664,3607,Smartwatch,Electronics,3,43054.81
5665,1270,Mic,Electronics,1,39076.69
5666,4550,Camera,Electronics,2,34573.85
5667,1498,Power Bank,Electronics,3,358.85
5668,3619,Mouse,Electronics,3,26439.05
5669,3271,Keyboard,Electronics,2,23240.54
5670,3693,Charger,Electronics,3,36451.82
5671,4873,VR Headset,Electronics,3,54678.02
5672,3916,Tablet,Electronics,2,2833.8
5673,1356,Mouse,Electronics,1,20332.19
5674,3391,Hard Disk,Electronics,2,24797.96
5675,4107,Backpack,Electronics,3,17258.87
5676,1470,Keyboard,Electronics,3,58086.68
5677,2189,TV,Electronics,1,35585.39
5678,741,TV,Electronics,2,18107.95
5679,4930,Backpack,Electronics,2,28901.46
5680,4719,TV,Electronics,3,6526.61
5681,2081,Mouse,Electronics,3,4840.28
5682,2504,Monitor,Electronics,2,56930.11
5683,1962,TV,Electronics,2,23724.62
5684,4011,Backpack,Electronics,3,13341.28
5685,202,Speaker,Electronics,1,41945.17
5686,982,Mobile,Electronics,3,31905.9
5687,4167,Hard Disk,Electronics,3,3689.9
5688,1277,Monitor,Electronics,1,14800.45
5689,4785,Backpack,Electronics,2,21852.47
5690,3676,Speaker,Electronics,1,29861.57
5691,125,Tablet,Electronics,2,4228.17
5692,1708,Mouse,Electronics,3,55827.11
5693,1059,Backpack,Electronics,1,21421.7
5694,3550,Mobile,Electronics,3,51245.18
5695,3611,Router,Electronics,2,29366.57
5696,4346,SSD,Electronics,1,39374.51
5697,28,Charger,Electronics,2,35226.08
5698,1271,Hard Disk,Electronics,3,35437.36
5699,1530,Speaker,Electronics,3,1892.4
5700,2898,Smartwatch,Electronics,2,5688.47
5701,307,SSD,Electronics,3,31822.79
5702,3724,Tablet,Electronics,1,51454.68
5703,4168,Charger,Electronics,1,47015.89
5704,3226,Keyboard,Electronics,2,42768.57
5705,4677,Headphones,Electronics,3,30922.53
5706,4805,Power Bank,Electronics,1,6929.22
5707,2047,Mic,Electronics,3,36455.84
5708,3530,Keyboard,Electronics,2,51558.84
5709,324,Laptop,Electronics,3,31082.42
5710,2367,Monitor,Electronics,3,24892.95
5711,4758,Hard Disk,Electronics,1,33602.85
5712,1504,Camera,Electronics,1,19616.15
5713,2694,SSD,Electronics,1,10897.83
5714,2366,Tablet,Electronics,1,45234.75
5715,953,Backpack,Electronics,1,16128.14
5716,4441,Backpack,Electronics,3,57193.05
5717,3006,Tablet,Electronics,3,246.23
5718,176,Power Bank,Electronics,2,30668.16
5719,3029,Charger,Electronics,2,59442.09
5720,1550,Charger,Electronics,1,37861.59
5721,779,Keyboard,Electronics,2,34015.37
5722,2992,Hard Disk,Electronics,2,7181.35
5723,4414,Power Bank,Electronics,2,47382.87
5724,1589,VR Headset,Electronics,3,39149.8
5725,3951,Mobile,Electronics,1,43201.8
5726,1045,Mouse,Electronics,2,36995.88
5727,573,Mouse,Electronics,2,54862.07
5728,3007,Hard Disk,Electronics,3,3850.17
5729,1440,Smartwatch,Electronics,1,22034.51
5730,3245,Laptop,Electronics,1,34756.83
5731,3715,Tablet,Electronics,2,56562.39
5732,2618,Hard Disk,Electronics,1,444.53
5733,4537,Mobile,Electronics,3,12155.26
5734,4915,TV,Electronics,1,34046.79
5735,4366,TV,Electronics,3,33401.35
5736,1683,Smartwatch,Electronics,3,48354.7
5737,3352,Camera,Electronics,1,25762.92
5738,606,Tablet,Electronics,1,37324.32
5739,4113,Mobile,Electronics,1,33868.16
5740,4186,Charger,Electronics,2,56464.68
5741,780,Headphones,Electronics,3,2146.46
5742,4484,Charger,Electronics,2,42930.02
5743,1994,TV,Electronics,2,55639.07
5744,1553,Smartwatch,Electronics,2,4619.46
5745,990,TV,Electronics,1,54443.17
5746,1686,SSD,Electronics,3,53371.62
5747,4618,Keyboard,Electronics,2,18433.17
5748,917,TV,Electronics,2,11185.04
5749,904,Power Bank,Electronics,3,28750.87
5750,1805,Smartwatch,Electronics,3,52508.85
5751,1668,Mic,Electronics,2,7243.6
5752,4694,Power Bank,Electronics,3,42929.96
5753,1189,Keyboard,Electronics,3,11121.83
5754,4840,VR Headset,Electronics,1,27262.19
5755,4623,Laptop,Electronics,2,58995.35
5756,4295,AirPods,Electronics,2,28342.07
5757,1241,Charger,Electronics,1,51337.27
5758,3629,Charger,Electronics,1,21455.9
5759,2265,Monitor,Electronics,3,42589.99
5760,3341,Charger,Electronics,3,48484.82
5761,1694,Monitor,Electronics,2,56767.07
5762,2151,AirPods,Electronics,2,993.06
5763,445,TV,Electronics,1,37024.92
5764,3461,Mobile,Electronics,1,48888.33
5765,1049,Mic,Electronics,2,40449.95
5766,945,SSD,Electronics,2,25693.0
5767,437,Speaker,Electronics,1,17343.51
5768,624,Keyboard,Electronics,2,59476.87
5769,4556,Headphones,Electronics,1,33618.73
5770,4209,Hard Disk,Electronics,3,9267.33
5771,3060,Headphones,Electronics,1,6209.9
5772,1038,Keyboard,Electronics,1,21166.01
5773,2441,Monitor,Electronics,3,40207.0
5774,2419,Monitor,Electronics,1,12114.18
5775,36,AirPods,Electronics,3,39033.14
5776,3088,Backpack,Electronics,2,29590.72
5777,4134,Smartwatch,Electronics,2,31398.81
5778,4520,Laptop,Electronics,2,27199.68
5779,4116,VR Headset,Electronics,1,20784.5
5780,530,Backpack,Electronics,2,4255.09
5781,1837,Charger,Electronics,1,59429.12
5782,2071,TV,Electronics,3,2520.19
5783,2016,Speaker,Electronics,3,43161.54
5784,1843,Laptop,Electronics,3,28289.96
5785,86,SSD,Electronics,1,29254.15
5786,2553,TV,Electronics,3,51615.31
5787,1518,Laptop,Electronics,1,48452.03
5788,77,Laptop,Electronics,1,9638.71
5789,3502,VR Headset,Electronics,2,18576.59
5790,4456,Mouse,Electronics,1,53441.98
5791,2815,Headphones,Electronics,3,47837.93
5792,3732,Keyboard,Electronics,1,26916.15
5793,269,Hard Disk,Electronics,2,45288.32
5794,1462,Charger,Electronics,3,1478.93
5795,4340,AirPods,Electronics,1,15939.04
5796,3464,Speaker,Electronics,1,999.45
5797,1651,Smartwatch,Electronics,3,41061.56
5798,4495,Smartwatch,Electronics,3,29566.63
5799,2573,AirPods,Electronics,3,50535.24
5800,3630,Hard Disk,Electronics,3,6209.86
5801,2595,Keyboard,Electronics,3,28460.35
5802,2994,Speaker,Electronics,2,45662.01
5803,4857,Mouse,Electronics,3,7398.73
5804,3513,Headphones,Electronics,1,57215.94
5805,4166,Monitor,Electronics,3,22059.17
5806,4500,VR Headset,Electronics,1,48859.87
5807,2999,Mouse,Electronics,2,26935.22
5808,1972,VR Headset,Electronics,3,45667.32
5809,4983,Backpack,Electronics,1,53226.8
5810,4802,Mobile,Electronics,2,47948.21
5811,3026,TV,Electronics,1,41755.08
5812,1191,Keyboard,Electronics,2,31177.64
5813,3753,Tablet,Electronics,3,46209.56
5814,3004,Router,Electronics,3,55650.92
5815,3480,Laptop,Electronics,3,35344.89
5816,4445,VR Headset,Electronics,3,55733.56
5817,316,AirPods,Electronics,1,38909.95
5818,4700,Tablet,Electronics,3,1841.04
5819,3823,Monitor,Electronics,3,12577.56
5820,2948,Laptop,Electronics,3,36245.37
5821,4875,Mobile,Electronics,1,12188.32
5822,3695,AirPods,Electronics,1,1822.75
5823,1741,AirPods,Electronics,2,25206.14
5824,2231,Power Bank,Electronics,3,9194.11
5825,2225,Mic,Electronics,1,38105.05
5826,744,Mic,Electronics,2,40076.57
5827,846,Power Bank,Electronics,3,10393.54
5828,1204,Charger,Electronics,3,7509.35
5829,3388,Hard Disk,Electronics,2,14178.13
5830,1482,Laptop,Electronics,2,16703.38
5831,3615,Hard Disk,Electronics,1,33404.16
5832,2379,Hard Disk,Electronics,1,47858.11
5833,3765,Charger,Electronics,2,45897.86
5834,3226,Power Bank,Electronics,2,42080.35
5835,325,Mobile,Electronics,2,10484.28
5836,1302,AirPods,Electronics,3,31010.56
5837,1785,Speaker,Electronics,2,26986.06
5838,3286,AirPods,Electronics,2,57958.17
5839,2997,Keyboard,Electronics,2,59181.55
5840,3850,Mic,Electronics,2,27719.16
5841,777,Tablet,Electronics,3,28454.06
5842,3529,VR Headset,Electronics,2,46734.56
5843,2961,SSD,Electronics,1,30045.88
5844,4381,Mobile,Electronics,2,22583.75
5845,3906,Headphones,Electronics,1,33979.9
5846,2941,Tablet,Electronics,3,6818.38
5847,475,Hard Disk,Electronics,1,39820.94
5848,2603,Mobile,Electronics,2,42249.58
5849,4246,Keyboard,Electronics,3,43026.95
5850,4417,Keyboard,Electronics,2,41320.15
5851,3056,Mobile,Electronics,1,14147.22
5852,659,Charger,Electronics,3,37147.2
5853,1373,Speaker,Electronics,3,31122.63
5854,3271,Speaker,Electronics,1,52936.74
5855,4238,Hard Disk,Electronics,2,32599.22
5856,4865,Router,Electronics,2,39333.13
5857,2467,Laptop,Electronics,1,42662.71
5858,3609,Mic,Electronics,3,35252.28
5859,4823,Monitor,Electronics,3,944.56
5860,135,Backpack,Electronics,2,15591.61
5861,1835,TV,Electronics,1,55037.64
5862,4697,Power Bank,Electronics,1,4801.76
5863,2724,Mic,Electronics,2,28801.93
5864,1898,Charger,Electronics,3,49361.18
5865,4111,Headphones,Electronics,1,55969.64
5866,2347,Backpack,Electronics,1,23362.86
5867,1054,Tablet,Electronics,2,27278.56
5868,3217,TV,Electronics,3,44126.91
5869,2824,Camera,Electronics,1,24351.41
5870,2048,Tablet,Electronics,2,44487.84
5871,4368,Speaker,Electronics,2,15715.87
5872,2802,VR Headset,Electronics,2,52410.14
5873,2116,Monitor,Electronics,1,34323.51
5874,1939,Hard Disk,Electronics,2,9467.73
5875,1102,Speaker,Electronics,2,30679.82
5876,1302,Power Bank,Electronics,1,41229.43
5877,1053,TV,Electronics,2,36933.55
5878,2085,SSD,Electronics,3,52877.34
5879,723,SSD,Electronics,1,17879.19
5880,4129,Power Bank,Electronics,2,41420.86
5881,4940,Smartwatch,Electronics,3,37979.65
5882,1350,Power Bank,Electronics,1,8981.68
5883,2532,SSD,Electronics,1,43651.27
5884,3529,SSD,Electronics,2,1202.3
5885,1595,Laptop,Electronics,2,14451.36
5886,4207,Backpack,Electronics,3,14884.84
5887,1285,Speaker,Electronics,3,4645.99
5888,2518,Speaker,Electronics,3,24275.84
5889,1330,TV,Electronics,1,43962.96
5890,320,Smartwatch,Electronics,2,43880.18
5891,3623,Laptop,Electronics,3,8240.17
5892,1525,Power Bank,Electronics,1,30155.02
5893,1047,Mouse,Electronics,1,12859.94
5894,4007,Router,Electronics,1,45589.22
5895,4447,Smartwatch,Electronics,3,44745.02
5896,517,Mobile,Electronics,1,9445.51
5897,2287,Router,Electronics,1,14368.83
5898,2748,VR Headset,Electronics,2,14789.43
5899,502,Speaker,Electronics,2,59169.51
5900,3504,Router,Electronics,3,25133.18
5901,4794,Power Bank,Electronics,3,23720.56
5902,2113,Laptop,Electronics,3,33652.23
5903,1633,TV,Electronics,2,30102.19
5904,3079,Mobile,Electronics,3,7608.52
5905,225,Hard Disk,Electronics,2,19052.31
5906,3455,Tablet,Electronics,2,6817.96
5907,1287,Mic,Electronics,3,58397.4
5908,840,VR Headset,Electronics,3,50451.37
5909,3173,Headphones,Electronics,3,25849.14
5910,1850,Charger,Electronics,1,18218.35
5911,2760,Hard Disk,Electronics,2,10069.46
5912,602,Laptop,Electronics,2,39587.31
5913,314,Laptop,Electronics,3,36552.14
5914,4823,Router,Electronics,3,53705.28
5915,624,Mic,Electronics,3,26624.0
5916,3329,Speaker,Electronics,1,56967.91
5917,1140,Keyboard,Electronics,1,12356.67
5918,1643,Headphones,Electronics,1,25393.57
5919,3684,VR Headset,Electronics,3,5195.62
5920,3357,Keyboard,Electronics,2,7620.55
5921,1702,Mouse,Electronics,2,56289.51
5922,3515,Camera,Electronics,3,45600.66
5923,4457,SSD,Electronics,2,13131.5
5924,193,Camera,Electronics,2,41537.73
5925,1278,Monitor,Electronics,1,48419.8
5926,2994,SSD,Electronics,2,57573.13
5927,238,VR Headset,Electronics,1,35355.53
5928,2611,Laptop,Electronics,2,25079.69
5929,4744,Charger,Electronics,1,8081.24
5930,1036,SSD,Electronics,1,37983.72
5931,3859,Speaker,Electronics,2,9328.75
5932,3077,Laptop,Electronics,2,46577.26
5933,2004,Monitor,Electronics,2,50181.0
5934,1847,Monitor,Electronics,3,14027.97
5935,2791,SSD,Electronics,3,46951.33
5936,4693,Keyboard,Electronics,2,42176.04
5937,4290,Power Bank,Electronics,2,26059.59
5938,1413,Monitor,Electronics,2,22886.87
5939,2633,Speaker,Electronics,1,4422.76
5940,3390,Mobile,Electronics,2,46699.11
5941,4360,Headphones,Electronics,2,20668.9
5942,3855,Mic,Electronics,3,27438.0
5943,1013,Power Bank,Electronics,3,3201.16
5944,3366,Keyboard,Electronics,1,31808.24
5945,643,TV,Electronics,1,20048.35
5946,496,Speaker,Electronics,3,49369.25
5947,2517,Power Bank,Electronics,1,55703.91
5948,254,SSD,Electronics,1,8658.01
5949,3249,Power Bank,Electronics,2,57702.22
5950,2588,Laptop,Electronics,3,1594.56
5951,1860,Headphones,Electronics,3,22399.99
5952,1203,Backpack,Electronics,3,21029.36
5953,4496,Mobile,Electronics,2,56448.09
5954,1539,SSD,Electronics,2,57001.08
5955,2680,Mouse,Electronics,3,45859.84
5956,1077,Monitor,Electronics,3,27765.49
5957,2722,SSD,Electronics,3,43388.33
5958,170,Laptop,Electronics,2,44162.7
5959,4005,Mic,Electronics,3,11159.38
5960,910,SSD,Electronics,2,42559.77
5961,1149,Backpack,Electronics,2,9705.84
5962,185,VR Headset,Electronics,1,7024.52
5963,2267,Laptop,Electronics,1,52641.02
5964,2584,Monitor,Electronics,1,51813.61
5965,2690,SSD,Electronics,3,23487.03
5966,3842,Router,Electronics,2,41326.2
5967,2301,SSD,Electronics,1,42518.68
5968,2584,SSD,Electronics,2,53296.46
5969,1895,Speaker,Electronics,3,37458.44
5970,3566,Mouse,Electronics,3,12831.4
5971,3337,Power Bank,Electronics,1,49511.41
5972,2003,Hard Disk,Electronics,1,14272.6
5973,693,Mouse,Electronics,1,11261.27
5974,4987,Headphones,Electronics,3,48360.55
5975,4488,Headphones,Electronics,1,15318.4
5976,1883,AirPods,Electronics,1,40123.06
5977,4350,Mouse,Electronics,3,19064.79
5978,4818,TV,Electronics,1,47307.34
5979,4432,Hard Disk,Electronics,1,8627.83
5980,3679,Headphones,Electronics,2,30172.45
5981,328,SSD,Electronics,2,1261.11
5982,662,Laptop,Electronics,2,43714.5
5983,1488,Charger,Electronics,2,21766.27
5984,4154,Tablet,Electronics,3,53229.92
5985,2943,Power Bank,Electronics,3,25139.14
5986,3620,Backpack,Electronics,1,42031.35
5987,2267,SSD,Electronics,3,15832.83
5988,4787,Mobile,Electronics,2,30353.77
5989,276,AirPods,Electronics,2,6493.08
5990,3783,Camera,Electronics,1,7114.59
5991,4790,Mic,Electronics,3,33168.81
5992,2296,AirPods,Electronics,1,48623.21
5993,3473,Laptop,Electronics,2,51951.0
5994,592,Mouse,Electronics,3,45000.55
5995,3311,TV,Electronics,3,46850.55
5996,3995,TV,Electronics,3,5058.78
5997,1527,VR Headset,Electronics,2,49507.03
5998,3364,SSD,Electronics,1,24600.15
5999,2398,Tablet,Electronics,1,44653.24
6000,4951,Headphones,Electronics,2,25884.4
6001,1781,Monitor,Electronics,1,8053.98
6002,104,Router,Electronics,1,4187.39
6003,4578,TV,Electronics,2,1958.69
6004,4639,Tablet,Electronics,2,31366.8
6005,4106,Laptop,Electronics,2,25333.39
6006,3917,Smartwatch,Electronics,2,48270.25
6007,1608,Smartwatch,Electronics,1,2481.51
6008,729,Tablet,Electronics,1,9075.66
6009,1554,Speaker,Electronics,3,1548.76
6010,3951,Backpack,Electronics,1,59487.52
6011,4884,Router,Electronics,3,52271.53
6012,2556,Camera,Electronics,2,7775.64
6013,2794,AirPods,Electronics,3,12467.0
6014,4718,Power Bank,Electronics,2,53129.3
6015,242,Headphones,Electronics,3,32908.87
6016,1980,Power Bank,Electronics,2,56968.88
6017,2928,Laptop,Electronics,2,11100.56
6018,4916,TV,Electronics,1,29593.6
6019,4987,Camera,Electronics,1,6789.33
6020,4504,Backpack,Electronics,1,32446.21
6021,2960,Speaker,Electronics,3,4676.97
6022,3585,Monitor,Electronics,3,13237.81
6023,4971,VR Headset,Electronics,3,1229.67
6024,672,Laptop,Electronics,1,12395.27
6025,3480,Power Bank,Electronics,1,32371.15
6026,3904,TV,Electronics,1,20239.46
6027,3306,Headphones,Electronics,1,46347.91
6028,3897,Smartwatch,Electronics,3,32921.86
6029,3122,TV,Electronics,2,19337.9
6030,3201,Mouse,Electronics,2,37452.48
6031,1610,Headphones,Electronics,2,7113.22
6032,850,Mouse,Electronics,3,57905.3
6033,2813,Headphones,Electronics,1,6247.54
6034,3140,Speaker,Electronics,1,39899.54
6035,378,Charger,Electronics,1,1831.96
6036,4622,Power Bank,Electronics,2,36509.96
6037,793,Power Bank,Electronics,3,53435.02
6038,3429,Mobile,Electronics,1,51879.0
6039,957,Router,Electronics,3,44234.33
6040,2603,Laptop,Electronics,3,41312.57
6041,4510,Headphones,Electronics,2,27593.94
6042,4029,Keyboard,Electronics,3,454.28
6043,4506,Mobile,Electronics,1,41466.88
6044,781,Keyboard,Electronics,3,30994.25
6045,115,Mouse,Electronics,3,59263.27
6046,1488,Speaker,Electronics,2,18991.32
6047,4639,Speaker,Electronics,2,36955.34
6048,4896,Tablet,Electronics,1,34014.62
6049,4101,SSD,Electronics,3,1123.23
6050,4599,Camera,Electronics,3,46003.1
