order_id,customer_id,order_date,order_status,payment_method
2513,770,2024-10-04,Returned,Net Banking
2514,1075,2025-03-06,Delivered,Credit Card
2515,1701,2025-08-07,Cancelled,Wallet
2516,280,2024-06-28,Delivered,UPI
2517,1847,2025-06-24,Delivered,UPI
2518,466,2024-08-08,Returned,Net Banking
2519,929,2025-09-29,Delivered,Credit Card
2520,1020,2025-02-13,Returned,Debit Card
2521,581,2024-02-29,Cancelled,UPI
2522,385,2023-05-19,Cancelled,Net Banking
2523,331,2025-08-11,Delivered,Debit Card
2524,108,2025-07-14,Delivered,Debit Card
2525,781,2024-07-15,Cancelled,UPI
2526,1987,2023-01-04,Delivered,UPI
2527,1268,2025-09-07,Cancelled,UPI
2528,1554,2025-11-08,Delivered,Debit Card
2529,63,2023-09-30,Shipped,Net Banking
2530,591,2025-08-22,Delivered,Wallet
2531,896,2025-11-03,Shipped,Wallet
2532,1319,2025-01-19,Shipped,UPI
2533,1518,2024-08-12,Delivered,Credit Card
2534,223,2023-12-15,Shipped,Credit Card
2535,1156,2022-02-05,Delivered,Credit Card
2536,1371,2025-11-16,Returned,Wallet
2537,282,2024-01-07,Delivered,Wallet
2538,392,2025-11-07,Shipped,Credit Card
2539,1032,2024-06-30,Shipped,Wallet
2540,16,2022-07-24,Returned,Net Banking
2541,1655,2025-11-17,Delivered,Wallet
2542,1334,2022-11-22,Shipped,Credit Card
2543,585,2025-10-30,Cancelled,UPI
2544,1341,2024-07-29,Shipped,Credit Card
2545,304,2025-05-02,Returned,Wallet
2546,1150,2023-07-27,Shipped,Debit Card
2547,282,2025-04-30,Delivered,Net Banking
2548,781,2025-11-13,Delivered,UPI
2549,1805,2025-07-19,Shipped,Credit Card
2550,372,2025-10-05,Cancelled,UPI
2551,443,2025-08-29,Shipped,Credit Card
2552,1196,2023-11-26,Delivered,Debit Card
2553,1058,2025-05-09,Returned,UPI
2554,1486,2024-10-11,Returned,Debit Card
2555,674,2024-06-25,Cancelled,Wallet
2556,1194,2025-11-01,Cancelled,Net Banking
2557,907,2025-01-15,Shipped,Wallet
2558,861,2024-04-10,Returned,Wallet
2559,669,2023-06-26,Returned,UPI
2560,828,2025-10-14,Cancelled,Debit Card
2561,121,2024-09-07,Cancelled,Net Banking
2562,1040,2024-08-30,Shipped,Debit Card
2563,366,2025-08-11,Delivered,Debit Card
2564,1615,2021-07-27,Returned,Wallet
2565,70,2023-08-21,Shipped,Credit Card
2566,746,2025-10-04,Shipped,Debit Card
2567,1502,2024-07-22,Shipped,Debit Card
2568,1691,2024-08-13,Shipped,UPI
2569,976,2025-10-14,Returned,Wallet
2570,1548,2024-11-13,Cancelled,UPI
2571,1409,2022-09-13,Delivered,Debit Card
2572,370,2025-09-06,Cancelled,Net Banking
2573,789,2025-08-03,Cancelled,Credit Card
2574,811,2025-08-08,Returned,Credit Card
2575,1730,2024-05-14,Delivered,Credit Card
2576,1602,2025-08-27,Delivered,Net Banking
2577,1850,2025-07-28,Shipped,Credit Card
2578,1976,2022-02-23,Shipped,Wallet
2579,865,2025-09-09,Cancelled,Wallet
2580,420,2025-01-15,Returned,UPI
2581,1921,2023-06-11,Delivered,UPI
2582,1785,2025-07-30,Cancelled,Debit Card
2583,190,2025-11-08,Cancelled,Net Banking
2584,1487,2023-09-19,Returned,Debit Card
2585,1206,2025-08-05,Cancelled,Credit Card
2586,500,2024-09-03,Cancelled,UPI
2587,1412,2025-11-17,Shipped,Wallet
2588,1012,2025-08-13,Cancelled,Wallet
2589,504,2025-08-11,Cancelled,Debit Card
2590,1249,2024-04-03,Delivered,Credit Card
2591,1191,2024-03-27,Shipped,Wallet
2592,234,2024-04-03,Delivered,Debit Card
2593,1693,2025-06-16,Cancelled,Credit Card
2594,1373,2024-12-09,Delivered,Wallet
2595,342,2025-08-20,Cancelled,Debit Card
2596,1943,2024-06-02,Returned,Net Banking
2597,1968,2024-09-04,Delivered,Credit Card
2598,1069,2025-08-03,Cancelled,UPI
2599,1398,2023-04-17,Cancelled,Credit Card
2600,456,2025-10-29,Shipped,Credit Card
2601,1017,2024-02-28,Returned,Debit Card
2602,642,2024-09-14,Returned,Wallet
2603,643,2023-04-24,Returned,UPI
2604,110,2022-11-04,Cancelled,Credit Card
2605,818,2023-04-20,Shipped,Net Banking
2606,1794,2023-03-19,Cancelled,Net Banking
2607,598,2024-12-07,Cancelled,Net Banking
2608,1682,2022-09-19,Delivered,UPI
2609,1231,2024-03-29,Cancelled,Debit Card
2610,237,2024-08-23,Shipped,Credit Card
2611,319,2024-09-25,Cancelled,UPI
2612,604,2025-10-12,Delivered,UPI
2613,294,2024-07-31,Shipped,UPI
2614,758,2025-07-16,Delivered,Net Banking
2615,889,2025-03-14,Returned,Debit Card
2616,1656,2025-02-10,Returned,Debit Card
2617,1902,2025-04-18,Delivered,Net Banking
2618,1378,2025-04-03,Returned,UPI
2619,1565,2025-06-05,Returned,Credit Card
2620,1639,2024-03-16,Delivered,Wallet
2621,750,2025-11-16,Shipped,UPI
2622,1051,2025-11-12,Delivered,UPI
2623,1031,2024-07-16,Shipped,Credit Card
2624,875,2023-10-06,Delivered,Debit Card
2625,1268,2025-10-17,Shipped,Wallet
2626,735,2023-04-14,Delivered,Credit Card
2627,872,2024-10-20,Cancelled,Debit Card
2628,433,2023-11-26,Returned,UPI
2629,131,2024-07-11,Delivered,Debit Card
2630,146,2025-02-18,Returned,UPI
2631,1618,2022-11-16,Cancelled,Wallet
2632,1916,2025-11-01,Cancelled,Wallet
2633,1080,2024-11-09,Cancelled,Wallet
2634,1744,2025-06-07,Shipped,Debit Card
2635,1119,2025-08-08,Cancelled,UPI
2636,1537,2025-05-01,Delivered,Credit Card
2637,1922,2025-08-03,Returned,UPI
2638,953,2023-05-17,Delivered,Wallet
2639,1661,2024-04-09,Delivered,Credit Card
2640,739,2021-11-27,Shipped,Debit Card
2641,93,2023-01-07,Shipped,Wallet
2642,1374,2024-01-03,Delivered,UPI
2643,1860,2025-07-11,Delivered,Credit Card
2644,911,2025-06-21,Returned,Wallet
2645,1836,2024-06-05,Shipped,Credit Card
2646,1913,2023-02-19,Cancelled,Debit Card
2647,1537,2025-04-24,Returned,Credit Card
2648,22,2025-05-17,Shipped,Credit Card
2649,658,2025-09-04,Cancelled,Debit Card
2650,260,2021-10-08,Returned,UPI
2651,185,2024-02-29,Shipped,Debit Card
2652,489,2025-08-16,Returned,Net Banking
2653,345,2025-10-03,Returned,Debit Card
2654,1338,2025-04-24,Cancelled,Net Banking
2655,1369,2025-06-03,Returned,Net Banking
2656,1434,2025-10-16,Delivered,Wallet
2657,492,2025-04-13,Cancelled,Net Banking
2658,10,2025-04-07,Delivered,Debit Card
2659,41,2025-10-30,Delivered,Net Banking
2660,215,2024-11-29,Delivered,Wallet
2661,1968,2024-07-24,Cancelled,Debit Card
2662,1869,2025-11-09,Shipped,Debit Card
2663,1402,2023-06-22,Returned,Net Banking
2664,478,2025-09-23,Delivered,Wallet
2665,711,2024-11-25,Returned,Credit Card
2666,164,2025-02-20,Shipped,UPI
2667,764,2021-08-15,Delivered,Wallet
2668,2000,2022-09-11,Delivered,UPI
2669,1723,2025-04-02,Delivered,Wallet
2670,611,2025-10-18,Delivered,UPI
2671,591,2023-06-17,Delivered,Debit Card
2672,30,2025-05-05,Cancelled,UPI
2673,1083,2025-06-19,Returned,Credit Card
2674,864,2025-11-04,Returned,Credit Card
2675,1601,2025-09-28,Returned,UPI
2676,1579,2025-01-04,Shipped,UPI
2677,1228,2024-04-19,Shipped,Credit Card
2678,1664,2022-07-24,Returned,Wallet
2679,1915,2025-07-15,Cancelled,Credit Card
2680,71,2025-11-04,Delivered,Net Banking
2681,941,2024-08-04,Returned,Credit Card
2682,1583,2021-03-29,Cancelled,Debit Card
2683,728,2024-11-23,Shipped,Debit Card
2684,1866,2024-05-18,Shipped,Debit Card
2685,1733,2024-02-05,Cancelled,Net Banking
2686,605,2025-05-07,Shipped,Credit Card
2687,960,2025-03-21,Shipped,Credit Card
2688,1778,2025-11-09,Cancelled,Net Banking
2689,1903,2025-04-02,Delivered,Credit Card
2690,764,2021-08-21,Returned,UPI
2691,36,2025-09-15,Delivered,Net Banking
2692,1439,2022-05-02,Shipped,Net Banking
2693,1694,2024-08-16,Shipped,Wallet
2694,684,2025-11-18,Returned,Credit Card
2695,1082,2023-08-22,Shipped,Net Banking
2696,313,2022-04-04,Cancelled,Debit Card
2697,1474,2023-11-26,Shipped,Net Banking
2698,241,2024-08-25,Returned,Credit Card
2699,626,2025-10-24,Delivered,Net Banking
2700,1916,2025-10-26,Returned,Credit Card
2701,803,2025-03-11,Shipped,Wallet
2702,1499,2024-12-19,Delivered,Credit Card
2703,322,2025-07-28,Cancelled,Debit Card
2704,69,2024-10-22,Delivered,Net Banking
2705,501,2023-11-22,Delivered,Debit Card
2706,754,2024-06-14,Cancelled,Net Banking
2707,142,2025-09-14,Delivered,Credit Card
2708,293,2025-09-14,Shipped,Wallet
2709,1742,2025-01-15,Delivered,Net Banking
2710,1710,2023-10-29,Delivered,UPI
2711,313,2022-11-21,Shipped,Wallet
2712,1363,2024-01-11,Delivered,Wallet
2713,193,2024-03-04,Returned,Debit Card
2714,1028,2024-05-05,Delivered,Wallet
2715,1045,2025-03-20,Cancelled,UPI
2716,1477,2024-07-11,Delivered,UPI
2717,384,2025-02-02,Returned,Net Banking
2718,1679,2025-09-18,Delivered,Net Banking
2719,716,2024-04-02,Delivered,Credit Card
2720,1381,2025-02-17,Delivered,Credit Card
2721,341,2025-11-12,Delivered,UPI
2722,1415,2025-01-17,Delivered,UPI
2723,787,2025-03-17,Cancelled,UPI
2724,830,2023-07-25,Cancelled,Credit Card
2725,647,2023-12-28,Shipped,Debit Card
2726,32,2025-09-20,Returned,UPI
2727,665,2025-08-27,Returned,Net Banking
2728,1063,2025-08-24,Delivered,Net Banking
2729,155,2024-04-21,Shipped,Net Banking
2730,1248,2024-06-25,Returned,UPI
2731,473,2024-01-15,Returned,Net Banking
2732,1572,2025-11-14,Returned,Net Banking
2733,1062,2024-03-25,Shipped,UPI
2734,85,2025-10-21,Returned,Net Banking
2735,164,2025-08-07,Cancelled,Debit Card
2736,957,2024-11-30,Returned,Wallet
2737,1985,2025-08-25,Delivered,Wallet
2738,1689,2023-02-10,Shipped,Debit Card
2739,1154,2025-10-24,Delivered,Wallet
2740,1630,2024-08-26,Cancelled,Credit Card
2741,1122,2025-09-02,Returned,Wallet
2742,1986,2024-09-20,Delivered,UPI
2743,1907,2025-04-03,Cancelled,Debit Card
2744,493,2024-11-14,Delivered,UPI
2745,206,2023-02-10,Shipped,Credit Card
2746,70,2024-06-28,Returned,Credit Card
2747,1084,2025-05-07,Returned,Credit Card
2748,328,2024-10-11,Delivered,UPI
2749,209,2022-01-10,Shipped,Net Banking
2750,1882,2023-12-29,Shipped,Net Banking
2751,1186,2025-11-20,Cancelled,Credit Card
2752,850,2025-11-20,Returned,Wallet
2753,1969,2024-11-20,Cancelled,Debit Card
2754,1828,2023-01-22,Cancelled,Credit Card
2755,865,2025-10-08,Returned,Wallet
2756,1826,2022-07-03,Shipped,Wallet
2757,1393,2022-08-08,Shipped,Credit Card
2758,433,2025-08-02,Returned,Credit Card
2759,1583,2022-06-11,Delivered,Net Banking
2760,1357,2025-06-15,Delivered,Net Banking
2761,1641,2024-07-27,Shipped,Net Banking
2762,279,2022-09-23,Delivered,Net Banking
2763,1641,2023-10-15,Shipped,Debit Card
2764,1669,2022-05-14,Returned,Debit Card
2765,1152,2025-09-24,Returned,Debit Card
2766,1978,2023-10-31,Shipped,Wallet
2767,1864,2023-11-14,Returned,Credit Card
2768,848,2025-08-04,Shipped,Credit Card
2769,1062,2022-08-26,Shipped,Credit Card
2770,605,2025-05-11,Delivered,Net Banking
2771,1127,2022-01-09,Returned,UPI
2772,1819,2023-08-21,Cancelled,Credit Card
2773,818,2024-08-01,Cancelled,Net Banking
2774,826,2025-09-27,Returned,Debit Card
2775,1836,2025-03-12,Returned,Wallet
2776,555,2025-08-17,Delivered,UPI
2777,733,2025-10-06,Cancelled,Credit Card
2778,916,2023-01-22,Returned,UPI
2779,203,2022-07-18,Delivered,Credit Card
2780,1022,2022-01-13,Shipped,Wallet
2781,1356,2024-06-18,Shipped,UPI
2782,1636,2025-06-12,Cancelled,Credit Card
2783,650,2023-07-15,Delivered,UPI
2784,1234,2025-03-05,Cancelled,Net Banking
2785,1864,2024-08-11,Shipped,UPI
2786,189,2025-08-03,Shipped,Credit Card
2787,1954,2021-12-28,Cancelled,UPI
2788,1975,2025-02-28,Delivered,Credit Card
2789,1112,2025-10-20,Returned,Debit Card
2790,1204,2025-07-28,Delivered,UPI
2791,724,2022-12-16,Delivered,Net Banking
2792,217,2024-09-09,Shipped,Debit Card
2793,663,2025-09-25,Shipped,Net Banking
2794,958,2024-04-20,Cancelled,Debit Card
2795,234,2025-04-17,Delivered,Net Banking
2796,1588,2024-10-26,Returned,Wallet
2797,386,2025-07-19,Delivered,Debit Card
2798,579,2025-08-02,Shipped,Net Banking
2799,1499,2024-04-26,Shipped,Credit Card
2800,270,2022-10-26,Returned,Debit Card
2801,294,2023-01-26,Returned,Credit Card
2802,1401,2024-10-02,Returned,Wallet
2803,166,2024-12-27,Shipped,Debit Card
2804,1426,2025-04-11,Shipped,UPI
2805,1530,2023-09-28,Returned,Debit Card
2806,1623,2025-07-28,Returned,Net Banking
2807,1192,2025-10-31,Returned,UPI
2808,688,2022-06-14,Delivered,Debit Card
2809,506,2024-12-17,Shipped,Wallet
2810,1818,2023-12-21,Delivered,UPI
2811,734,2025-05-07,Delivered,UPI
2812,1661,2024-03-31,Shipped,Net Banking
2813,1750,2025-07-02,Cancelled,Credit Card
2814,736,2024-02-20,Delivered,Wallet
2815,490,2025-08-25,Shipped,Credit Card
2816,620,2024-11-01,Cancelled,UPI
2817,84,2024-06-01,Returned,Credit Card
2818,155,2024-10-01,Shipped,Net Banking
2819,1927,2025-03-24,Cancelled,Credit Card
2820,1066,2023-06-06,Cancelled,Net Banking
2821,937,2025-06-14,Delivered,Debit Card
2822,1699,2023-12-23,Returned,Wallet
2823,86,2024-12-07,Delivered,UPI
2824,1117,2025-11-14,Delivered,Debit Card
2825,396,2023-04-19,Cancelled,Credit Card
2826,1308,2023-04-19,Delivered,Debit Card
2827,891,2023-07-13,Delivered,Credit Card
2828,1665,2024-07-09,Returned,UPI
2829,1363,2022-07-09,Returned,Wallet
2830,1353,2025-10-04,Shipped,Net Banking
2831,202,2024-10-16,Delivered,Wallet
2832,697,2025-04-25,Returned,Wallet
2833,1373,2025-02-01,Shipped,Wallet
2834,706,2025-11-15,Cancelled,Credit Card
2835,401,2025-09-06,Delivered,Credit Card
2836,1704,2023-12-01,Delivered,Net Banking
2837,733,2023-12-04,Cancelled,Net Banking
2838,1549,2025-08-27,Cancelled,UPI
2839,30,2025-10-01,Cancelled,UPI
2840,1851,2023-08-27,Cancelled,Wallet
2841,1589,2023-09-05,Cancelled,Credit Card
2842,142,2024-09-26,Shipped,Credit Card
2843,941,2024-02-14,Cancelled,Credit Card
2844,1011,2025-05-16,Cancelled,Wallet
2845,615,2025-08-07,Delivered,Credit Card
2846,1299,2024-03-10,Cancelled,UPI
2847,1008,2023-10-25,Delivered,Debit Card
2848,1946,2023-06-21,Returned,Debit Card
2849,1884,2025-11-14,Returned,UPI
2850,6,2022-08-01,Delivered,Net Banking
2851,1982,2025-09-10,Shipped,UPI
2852,1568,2023-08-07,Cancelled,Wallet
2853,1442,2025-09-24,Delivered,Credit Card
2854,1094,2025-10-12,Cancelled,Wallet
2855,252,2025-09-09,Cancelled,Credit Card
2856,555,2023-07-14,Returned,Wallet
2857,1160,2025-08-27,Cancelled,Wallet
2858,1963,2025-07-14,Shipped,Credit Card
2859,1958,2025-11-03,Delivered,Net Banking
2860,1694,2024-04-24,Returned,Wallet
2861,394,2025-10-16,Returned,Credit Card
2862,1782,2025-10-25,Cancelled,Wallet
2863,1095,2025-09-29,Delivered,Debit Card
2864,25,2025-11-15,Cancelled,Credit Card
2865,419,2025-11-08,Cancelled,UPI
2866,1224,2022-12-28,Returned,Wallet
2867,295,2025-01-27,Cancelled,Credit Card
2868,692,2025-09-20,Cancelled,Credit Card
2869,1,2025-08-13,Delivered,UPI
2870,1068,2024-10-27,Delivered,Net Banking
2871,1004,2023-08-27,Delivered,UPI
2872,1841,2025-06-01,Returned,UPI
2873,1744,2024-12-07,Cancelled,Wallet
2874,1442,2022-11-13,Delivered,Net Banking
2875,1775,2024-12-09,Returned,Debit Card
2876,1087,2025-05-21,Returned,Wallet
2877,1333,2024-08-21,Returned,UPI
2878,1368,2021-12-31,Cancelled,Net Banking
2879,136,2025-01-13,Returned,Net Banking
2880,290,2025-11-12,Cancelled,UPI
2881,25,2025-02-09,Shipped,UPI
2882,261,2025-11-03,Shipped,Credit Card
2883,84,2024-12-15,Shipped,Debit Card
2884,1490,2024-12-23,Returned,Net Banking
2885,776,2025-10-20,Shipped,UPI
2886,278,2021-07-29,Cancelled,Debit Card
2887,1641,2024-08-23,Returned,Debit Card
2888,1422,2025-07-17,Cancelled,Wallet
2889,1173,2024-05-03,Delivered,Debit Card
2890,242,2025-02-22,Returned,Wallet
2891,1382,2025-06-08,Shipped,Wallet
2892,575,2025-04-29,Shipped,Net Banking
2893,1797,2023-09-10,Shipped,Debit Card
2894,1055,2023-11-30,Returned,Debit Card
2895,7,2025-08-06,Returned,Credit Card
2896,1648,2025-11-19,Cancelled,UPI
2897,1394,2024-11-16,Shipped,Credit Card
2898,1354,2025-01-06,Cancelled,Credit Card
2899,142,2024-09-30,Returned,Wallet
2900,1499,2024-11-01,Returned,Wallet
2901,518,2025-11-19,Cancelled,Net Banking
2902,1741,2025-02-03,Cancelled,Debit Card
2903,798,2024-08-26,Delivered,Credit Card
2904,440,2025-11-06,Cancelled,Net Banking
2905,136,2025-05-24,Cancelled,Wallet
2906,277,2025-01-29,Cancelled,UPI
2907,1233,2024-11-01,Delivered,Debit Card
2908,1131,2023-08-01,Delivered,UPI
2909,30,2025-08-25,Cancelled,Net Banking
2910,840,2022-10-03,Shipped,Debit Card
2911,928,2025-09-04,Shipped,Wallet
2912,1261,2024-06-15,Returned,UPI
2913,390,2022-10-31,Shipped,Credit Card
2914,882,2023-10-03,Shipped,Credit Card
2915,1401,2024-11-14,Shipped,Credit Card
2916,260,2024-03-11,Delivered,Net Banking
2917,1678,2025-08-22,Delivered,UPI
2918,1964,2022-09-01,Returned,Credit Card
2919,1753,2025-04-09,Delivered,UPI
2920,1056,2025-04-13,Cancelled,UPI
2921,1879,2025-07-14,Returned,Wallet
2922,938,2025-05-05,Cancelled,Wallet
2923,701,2025-04-16,Returned,Debit Card
2924,639,2024-10-31,Delivered,Wallet
2925,1725,2024-06-23,Delivered,Debit Card
2926,260,2025-03-11,Shipped,Debit Card
2927,303,2024-03-24,Shipped,Credit Card
2928,234,2024-12-13,Cancelled,UPI
2929,576,2025-02-11,Returned,Credit Card
2930,961,2024-01-01,Delivered,Net Banking
2931,138,2022-08-07,Delivered,Net Banking
2932,360,2025-11-05,Shipped,Debit Card
2933,1153,2025-11-18,Shipped,Wallet
2934,288,2025-04-18,Shipped,Credit Card
2935,171,2024-08-07,Shipped,UPI
2936,1186,2025-08-22,Returned,Wallet
2937,147,2025-02-07,Shipped,Credit Card
2938,227,2023-04-07,Cancelled,Credit Card
2939,1807,2025-05-09,Cancelled,Debit Card
2940,1604,2025-09-06,Returned,Net Banking
2941,1455,2023-04-15,Delivered,Debit Card
2942,1011,2025-04-19,Shipped,Net Banking
2943,1455,2022-08-10,Delivered,Debit Card
2944,1200,2023-10-25,Cancelled,Credit Card
2945,779,2023-04-26,Shipped,Net Banking
2946,1804,2025-09-17,Cancelled,UPI
2947,1361,2025-10-31,Returned,UPI
2948,1307,2025-11-06,Returned,UPI
2949,741,2025-10-18,Cancelled,Wallet
2950,1528,2022-04-21,Returned,UPI
2951,645,2022-04-13,Delivered,Wallet
2952,1876,2025-07-29,Cancelled,Wallet
2953,1069,2025-07-19,Cancelled,Wallet
2954,1514,2025-07-01,Shipped,Net Banking
2955,390,2023-12-27,Delivered,Credit Card
2956,910,2025-03-16,Delivered,Wallet
2957,803,2025-06-17,Returned,Wallet
2958,624,2025-08-20,Delivered,Wallet
2959,673,2022-09-02,Returned,Debit Card
2960,179,2025-10-09,Returned,Net Banking
2961,1379,2024-10-31,Cancelled,Credit Card
2962,1125,2024-11-04,Delivered,Credit Card
2963,1299,2024-10-18,Shipped,Net Banking
2964,1465,2023-06-21,Returned,Debit Card
2965,759,2025-01-12,Cancelled,Wallet
2966,858,2024-11-20,Shipped,Net Banking
2967,740,2025-04-12,Returned,Net Banking
2968,88,2024-08-02,Delivered,Net Banking
2969,1932,2024-09-01,Delivered,Debit Card
2970,1308,2024-07-05,Delivered,Wallet
2971,1906,2024-01-25,Cancelled,Debit Card
2972,35,2025-03-20,Shipped,Wallet
2973,1877,2024-03-12,Cancelled,Net Banking
2974,822,2022-04-20,Delivered,Debit Card
2975,430,2022-03-05,Shipped,Net Banking
2976,1816,2024-09-26,Returned,UPI
2977,1823,2023-02-25,Cancelled,Debit Card
2978,1924,2025-01-03,Shipped,Debit Card
2979,843,2025-02-13,Cancelled,UPI
2980,1999,2025-03-17,Returned,Debit Card
2981,1461,2025-05-13,Returned,Wallet
2982,1093,2025-07-06,Delivered,Credit Card
2983,1496,2022-01-11,Delivered,Wallet
2984,1348,2025-04-30,Shipped,Net Banking
2985,875,2025-10-02,Cancelled,Debit Card
2986,1885,2025-11-13,Returned,Net Banking
2987,1830,2024-12-29,Returned,UPI
2988,1502,2025-07-02,Shipped,Wallet
2989,457,2023-12-06,Returned,Credit Card
2990,1296,2025-04-08,Cancelled,Debit Card
2991,479,2025-06-09,Returned,Net Banking
2992,1315,2021-03-17,Delivered,Debit Card
2993,438,2023-03-08,Returned,Debit Card
2994,1737,2024-12-04,Shipped,Wallet
2995,377,2023-04-23,Shipped,UPI
2996,1080,2022-08-19,Shipped,UPI
2997,1930,2025-09-04,Returned,Net Banking
2998,1861,2023-07-05,Delivered,Debit Card
2999,1446,2024-10-20,Cancelled,Wallet
3000,847,2025-06-17,Shipped,UPI
3001,175,2025-02-11,Returned,Credit Card
3002,161,2024-04-15,Delivered,Net Banking
3003,603,2023-06-18,Cancelled,Net Banking
3004,905,2024-07-28,Shipped,Net Banking
3005,1762,2025-08-13,Shipped,Wallet
3006,638,2024-01-06,Cancelled,Wallet
3007,790,2025-09-30,Delivered,UPI
3008,84,2025-03-06,Returned,UPI
3009,1987,2024-12-16,Cancelled,Net Banking
3010,1371,2025-10-01,Cancelled,Debit Card
3011,1120,2025-10-07,Cancelled,Wallet
3012,559,2025-07-06,Delivered,Wallet
3013,1258,2025-11-11,Cancelled,UPI
3014,1900,2024-05-31,Returned,Debit Card
3015,861,2024-01-13,Shipped,Wallet
3016,1731,2023-10-15,Delivered,Wallet
3017,583,2025-06-22,Returned,Debit Card
3018,1275,2025-10-04,Cancelled,Net Banking
3019,1855,2025-09-26,Cancelled,Debit Card
3020,882,2023-03-08,Delivered,Debit Card
3021,462,2023-10-19,Delivered,Debit Card
3022,665,2025-10-09,Returned,Net Banking
3023,1507,2024-03-06,Returned,Credit Card
3024,1291,2024-11-14,Returned,Net Banking
3025,459,2025-06-04,Shipped,Net Banking
3026,187,2025-03-22,Returned,Debit Card
3027,1169,2025-07-21,Delivered,Debit Card
3028,906,2021-11-16,Returned,Credit Card
3029,1389,2025-10-16,Shipped,Wallet
3030,582,2024-07-11,Delivered,Credit Card
3031,309,2022-10-23,Returned,UPI
3032,1024,2023-03-18,Delivered,Debit Card
3033,1646,2022-01-18,Cancelled,UPI
3034,49,2025-11-01,Cancelled,Debit Card
3035,1030,2025-06-22,Delivered,Net Banking
3036,401,2021-08-31,Cancelled,UPI
3037,878,2023-12-25,Shipped,Wallet
3038,626,2025-10-22,Shipped,Debit Card
3039,54,2021-01-09,Cancelled,UPI
3040,1991,2024-10-08,Cancelled,Net Banking
3041,848,2025-07-29,Shipped,Net Banking
3042,1194,2025-11-08,Delivered,Debit Card
3043,123,2023-12-03,Cancelled,UPI
3044,1118,2024-10-12,Delivered,Credit Card
3045,674,2025-06-01,Cancelled,Net Banking
3046,965,2025-11-08,Delivered,Wallet
3047,103,2025-09-14,Shipped,UPI
3048,43,2024-08-22,Cancelled,UPI
3049,197,2025-10-10,Shipped,Credit Card
3050,733,2024-09-25,Shipped,Net Banking
3051,1091,2023-01-11,Delivered,Credit Card
3052,1113,2025-09-11,Delivered,Net Banking
3053,1580,2025-09-16,Cancelled,Net Banking
3054,847,2023-11-05,Shipped,Debit Card
3055,1489,2023-08-09,Returned,Wallet
3056,536,2024-09-24,Shipped,Wallet
3057,513,2025-07-23,Shipped,Wallet
3058,1447,2025-10-13,Returned,Wallet
3059,1506,2025-10-16,Delivered,Net Banking
3060,1807,2025-08-29,Returned,Credit Card
3061,1159,2025-11-19,Delivered,Debit Card
3062,1749,2025-01-12,Returned,UPI
3063,617,2023-05-30,Cancelled,Credit Card
3064,1748,2024-10-23,Delivered,Debit Card
3065,1338,2024-08-27,Delivered,Credit Card
3066,160,2023-11-11,Shipped,Debit Card
3067,1900,2024-06-03,Shipped,Debit Card
3068,1602,2025-10-06,Cancelled,Debit Card
3069,340,2023-03-04,Cancelled,Credit Card
3070,1698,2024-06-15,Shipped,Net Banking
3071,648,2025-08-27,Shipped,Credit Card
3072,1623,2025-01-16,Cancelled,Wallet
3073,212,2025-01-30,Shipped,UPI
3074,1772,2022-07-23,Returned,UPI
3075,1458,2022-04-07,Returned,Net Banking
3076,32,2025-03-26,Delivered,Wallet
3077,582,2024-01-27,Delivered,Debit Card
3078,987,2025-08-11,Shipped,Credit Card
3079,820,2025-06-16,Shipped,Debit Card
3080,1231,2021-10-26,Shipped,UPI
3081,751,2024-12-29,Cancelled,Net Banking
3082,1051,2025-09-10,Shipped,UPI
3083,1340,2024-12-03,Cancelled,Wallet
3084,1226,2024-10-13,Shipped,UPI
3085,1166,2023-01-04,Delivered,Net Banking
3086,249,2025-07-21,Shipped,Net Banking
3087,1805,2025-05-06,Cancelled,Debit Card
3088,1630,2024-09-24,Delivered,Wallet
3089,1085,2024-01-14,Cancelled,Net Banking
3090,1329,2025-10-15,Delivered,Credit Card
3091,953,2022-12-13,Returned,Net Banking
3092,618,2023-05-13,Cancelled,UPI
3093,275,2025-06-10,Cancelled,Wallet
3094,860,2025-10-04,Returned,Net Banking
3095,1366,2025-08-23,Cancelled,Credit Card
3096,348,2025-08-09,Cancelled,UPI
3097,1955,2025-06-25,Cancelled,Debit Card
3098,1114,2022-01-02,Returned,Wallet
3099,700,2025-08-20,Delivered,Debit Card
3100,311,2025-08-23,Returned,Wallet
3101,501,2024-07-06,Returned,Debit Card
3102,320,2025-07-11,Delivered,Net Banking
3103,1695,2023-04-26,Shipped,Wallet
3104,69,2025-09-30,Delivered,Credit Card
3105,556,2024-06-25,Cancelled,Wallet
3106,1244,2025-03-24,Shipped,Net Banking
3107,440,2025-07-22,Shipped,Credit Card
3108,363,2023-06-21,Delivered,Net Banking
3109,53,2024-11-17,Delivered,Credit Card
3110,1724,2025-05-16,Delivered,Credit Card
3111,1355,2025-08-25,Cancelled,Net Banking
3112,1541,2024-07-19,Cancelled,Credit Card
3113,1401,2024-11-09,Cancelled,UPI
3114,814,2024-09-25,Returned,Net Banking
3115,1775,2025-05-04,Cancelled,Net Banking
3116,487,2024-07-05,Delivered,UPI
3117,204,2024-05-24,Cancelled,Credit Card
3118,1025,2025-08-14,Delivered,Debit Card
3119,794,2025-08-05,Shipped,Wallet
3120,1455,2024-10-21,Shipped,Debit Card
3121,168,2022-10-20,Shipped,UPI
